NS	GO_ID	dcnt	Depth	human_IC	mouse_IC	fly_IC	Diversity_IC	human_GeneCount	mouse_GeneCount	fly_GeneCount	Diversity_GeneCount	Name
BP	GO:0009284	7	6	0.0	0.0	0.0	0.0	0	0	0	0.0	peptidoglycan metabolic process
MF	GO:0009043	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	xanthine phosphoribosyltransferase activity
BP	GO:0007335	4	6	0.0	0.0	0.0	0.0	0	0	0	0.0	karyogamy
BP	GO:0030434	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	response to pheromone triggering conjugation with cellular fusion
BP	GO:0007328	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	response to pheromone triggering conjugation with cellular fusion
BP	GO:0030454	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	pheromone-dependent signal transduction involved in conjugation with cellular fusion
BP	GO:0007330	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	pheromone-dependent signal transduction involved in conjugation with cellular fusion
BP	GO:0071937	1	6	0.0	0.0	0.0	0.0	0	0	0	0.0	division septum assembly
BP	GO:1902411	1	6	0.0	0.0	0.0	0.0	0	0	0	0.0	division septum assembly
MF	GO:0001590	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	dopamine neurotransmitter receptor activity, coupled via Gs
MF	GO:0001589	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	dopamine neurotransmitter receptor activity, coupled via Gs
MF	GO:0001593	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	dopamine neurotransmitter receptor activity, coupled via Gi/Go
MF	GO:0001592	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	dopamine neurotransmitter receptor activity, coupled via Gi/Go
MF	GO:0001670	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	dopamine neurotransmitter receptor activity, coupled via Gi/Go
BP	GO:0042107	110	6	0.0	0.0	0.0	0.0	0	0	0	0.0	cytokine production
BP	GO:0042089	110	6	0.0	0.0	0.0	0.0	0	0	0	0.0	cytokine production
BP	GO:0050663	110	6	0.0	0.0	0.0	0.0	0	0	0	0.0	cytokine production
BP	GO:0042032	110	6	0.0	0.0	0.0	0.0	0	0	0	0.0	cytokine production
BP	GO:0001679	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	neural tube formation
BP	GO:0002214	1	6	0.0	0.0	0.0	0.0	0	0	0	0.0	defense response to insect
BP	GO:0002216	1	6	0.0	0.0	0.0	0.0	0	0	0	0.0	defense response to nematode
BP	GO:1900172	11	6	0.0	0.0	0.0	0.0	0	0	0	0.0	regulation of cilium movement
BP	GO:0001789	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	sphingosine-1-phosphate receptor signaling pathway
MF	GO:0003971	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	double-stranded RNA adenosine deaminase activity
MF	GO:0003744	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	translation initiation factor activity
MF	GO:0003745	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	translation initiation factor activity
MF	GO:0008182	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	translation elongation factor activity
MF	GO:0008183	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	translation elongation factor activity
MF	GO:0102101	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	sterol 24-C-methyltransferase activity
MF	GO:0008326	4	6	0.0	0.0	0.0	0.0	0	0	0	0.0	DNA (cytosine-5-)-methyltransferase activity
MF	GO:0016450	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	DNA-directed DNA polymerase activity
MF	GO:0019984	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	DNA-directed DNA polymerase activity
MF	GO:0003891	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	DNA-directed DNA polymerase activity
MF	GO:0015999	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	DNA-directed DNA polymerase activity
MF	GO:0003895	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	DNA-directed DNA polymerase activity
MF	GO:0008723	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	DNA-directed DNA polymerase activity
MF	GO:0003893	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	DNA-directed DNA polymerase activity
MF	GO:0003890	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	DNA-directed DNA polymerase activity
MF	GO:0016451	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	DNA-directed DNA polymerase activity
MF	GO:0016452	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	DNA-directed DNA polymerase activity
MF	GO:0003894	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	DNA-directed DNA polymerase activity
MF	GO:0016000	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	DNA-directed DNA polymerase activity
MF	GO:0016449	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	DNA-directed DNA polymerase activity
MF	GO:0003889	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	DNA-directed DNA polymerase activity
MF	GO:0003888	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	DNA-directed DNA polymerase activity
MF	GO:0016448	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	DNA-directed DNA polymerase activity
MF	GO:0004036	7	6	0.0	0.0	0.0	0.0	0	0	0	0.0	alkylbase DNA N-glycosylase activity
MF	GO:0004101	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	dolichyl-phosphate alpha-N-acetylglucosaminyltransferase activity
MF	GO:0004580	3	6	0.0	0.0	0.0	0.0	0	0	0	0.0	glycolipid mannosyltransferase activity
MF	GO:0019106	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	glycylpeptide N-tetradecanoyltransferase activity
MF	GO:0003996	4	6	0.0	0.0	0.0	0.0	0	0	0	0.0	long-chain fatty acid-CoA ligase activity
MF	GO:0016619	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	malate dehydrogenase (decarboxylating) (NAD+) activity
MF	GO:0004472	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	malate dehydrogenase (decarboxylating) (NAD+) activity
MF	GO:0103025	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	alpha-amylase activity
MF	GO:0045126	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	lysophospholipase activity
MF	GO:0102568	2	6	0.0	0.0	0.0	0.0	0	0	0	0.0	phospholipase A2 activity
MF	GO:0102567	2	6	0.0	0.0	0.0	0.0	0	0	0	0.0	phospholipase A2 activity
MF	GO:0042298	8	6	0.0	0.0	0.0	0.0	0	0	0	0.0	phospholipase C activity
MF	GO:0018223	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	protein farnesyltransferase activity
MF	GO:0018224	2	6	0.0	0.0	0.0	0.0	0	0	0	0.0	protein geranylgeranyltransferase activity
MF	GO:0008896	5	6	0.0	0.0	0.0	0.0	0	0	0	0.0	protein histidine kinase activity
MF	GO:0106311	59	6	0.0	0.0	0.0	0.0	0	0	0	0.0	protein serine/threonine kinase activity
MF	GO:0004700	59	6	0.0	0.0	0.0	0.0	0	0	0	0.0	protein serine/threonine kinase activity
MF	GO:0004695	59	6	0.0	0.0	0.0	0.0	0	0	0	0.0	protein serine/threonine kinase activity
MF	GO:0004696	59	6	0.0	0.0	0.0	0.0	0	0	0	0.0	protein serine/threonine kinase activity
MF	GO:0004718	22	6	0.0	0.0	0.0	0.0	0	0	0	0.0	protein tyrosine kinase activity
MF	GO:0016960	3	6	0.0	0.0	0.0	0.0	0	0	0	0.0	ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor
MF	GO:0016959	3	6	0.0	0.0	0.0	0.0	0	0	0	0.0	ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor
MF	GO:0016961	3	6	0.0	0.0	0.0	0.0	0	0	0	0.0	ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor
MF	GO:0030231	2	6	0.0	0.0	0.0	0.0	0	0	0	0.0	sphingomyelin phosphodiesterase activity
MF	GO:0030230	2	6	0.0	0.0	0.0	0.0	0	0	0	0.0	sphingomyelin phosphodiesterase activity
MF	GO:0016214	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	stearoyl-CoA 9-desaturase activity
MF	GO:0043735	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	stearoyl-CoA 9-desaturase activity
MF	GO:0017066	3	6	0.0	0.0	0.0	0.0	0	0	0	0.0	sterol O-acyltransferase activity
MF	GO:0008952	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	succinate-semialdehyde dehydrogenase (NAD+) activity
MF	GO:0016437	1	6	0.0	0.0	0.0	0.0	0	0	0	0.0	CCA tRNA nucleotidyltransferase activity
MF	GO:0004840	16	6	0.0	0.0	0.0	0.0	0	0	0	0.0	ubiquitin-protein transferase activity
MF	GO:0004841	16	6	0.0	0.0	0.0	0.0	0	0	0	0.0	ubiquitin-protein transferase activity
MF	GO:0036459	1	6	0.0	0.0	0.0	0.0	0	0	0	0.0	cysteine-type deubiquitinase activity
MF	GO:0004870	1	6	0.0	0.0	0.0	0.0	0	0	0	0.0	cysteine-type endopeptidase inhibitor activity
MF	GO:0019967	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	interleukin-1, type I, activating receptor activity
MF	GO:0019968	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	interleukin-1, type II, blocking receptor activity
MF	GO:0004899	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	leukemia inhibitory factor receptor activity
MF	GO:0001600	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	endothelin receptor activity
MF	GO:0001599	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	endothelin receptor activity
MF	GO:0016609	2	6	0.0	0.0	0.0	0.0	0	0	0	0.0	G protein-coupled serotonin receptor activity
MF	GO:0001585	2	6	0.0	0.0	0.0	0.0	0	0	0	0.0	G protein-coupled serotonin receptor activity
MF	GO:0016931	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	vasopressin receptor activity
MF	GO:0072568	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	protein kinase C binding
MF	GO:0072569	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	protein kinase C binding
MF	GO:0097024	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	protein kinase C binding
MF	GO:0015286	7	6	0.0	0.0	0.0	0.0	0	0	0	0.0	gap junction channel activity
MF	GO:0015285	7	6	0.0	0.0	0.0	0.0	0	0	0	0.0	gap junction channel activity
MF	GO:0015281	91	6	0.0	0.0	0.0	0.0	0	0	0	0.0	monoatomic cation channel activity
MF	GO:0015338	91	6	0.0	0.0	0.0	0.0	0	0	0	0.0	monoatomic cation channel activity
MF	GO:0005341	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	nucleotide-sulfate transmembrane transporter activity
MF	GO:0015581	4	6	0.0	0.0	0.0	0.0	0	0	0	0.0	maltose transmembrane transporter activity
CC	GO:0005653	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	nuclear envelope lumen
CC	GO:0005748	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	mitochondrial respiratory chain complex I
CC	GO:0009362	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone)
CC	GO:0030390	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone)
CC	GO:0008136	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone)
CC	GO:0019738	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone)
CC	GO:0016470	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	mitochondrial proton-transporting ATP synthase complex
CC	GO:0031971	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	mitochondrial intermembrane space
CC	GO:0019818	9	6	0.0	0.0	0.0	0.0	0	0	0	0.0	peroxisome
CC	GO:0031909	2	6	0.0	0.0	0.0	0.0	0	0	0	0.0	peroxisomal matrix
CC	GO:0016599	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	caveola
BP	GO:0055132	260	6	0.0	0.0	0.0	0.0	0	0	0	0.0	DNA metabolic process
BP	GO:0006333	55	6	0.0	0.0	0.0	0.0	0	0	0	0.0	chromatin organization
BP	GO:0031497	55	6	0.0	0.0	0.0	0.0	0	0	0	0.0	chromatin organization
BP	GO:0034724	55	6	0.0	0.0	0.0	0.0	0	0	0	0.0	chromatin organization
BP	GO:0006336	55	6	0.0	0.0	0.0	0.0	0	0	0	0.0	chromatin organization
BP	GO:0016568	55	6	0.0	0.0	0.0	0.0	0	0	0	0.0	chromatin organization
BP	GO:0006456	2	6	0.0	0.0	0.0	0.0	0	0	0	0.0	translational termination
BP	GO:0006443	2	6	0.0	0.0	0.0	0.0	0	0	0	0.0	translational termination
BP	GO:0065006	42	6	0.0	0.0	0.0	0.0	0	0	0	0.0	protein glycosylation
BP	GO:0006492	4	6	0.0	0.0	0.0	0.0	0	0	0	0.0	N-glycan processing
BP	GO:0042050	36	6	0.0	0.0	0.0	0.0	0	0	0	0.0	protein lipidation
BP	GO:0006652	70	6	0.0	0.0	0.0	0.0	0	0	0	0.0	glycerophospholipid metabolic process
BP	GO:0015852	9	6	0.0	0.0	0.0	0.0	0	0	0	0.0	purine nucleobase transport
BP	GO:0016194	28	6	0.0	0.0	0.0	0.0	0	0	0	0.0	exocytosis
BP	GO:0016195	28	6	0.0	0.0	0.0	0.0	0	0	0	0.0	exocytosis
BP	GO:0048221	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	endoplasmic reticulum to Golgi vesicle-mediated transport
BP	GO:0048220	1	6	0.0	0.0	0.0	0.0	0	0	0	0.0	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum
BP	GO:0006902	7	6	0.0	0.0	0.0	0.0	0	0	0	0.0	vesicle budding from membrane
BP	GO:1902591	7	6	0.0	0.0	0.0	0.0	0	0	0	0.0	vesicle budding from membrane
BP	GO:1902536	3	6	0.0	0.0	0.0	0.0	0	0	0	0.0	pinocytosis
BP	GO:0006908	3	6	0.0	0.0	0.0	0.0	0	0	0	0.0	pinocytosis
BP	GO:0000063	27	6	0.0	0.0	0.0	0.0	0	0	0	0.0	nucleocytoplasmic transport
BP	GO:0006985	2	6	0.0	0.0	0.0	0.0	0	0	0	0.0	ER overload response
BP	GO:0007045	2	6	0.0	0.0	0.0	0.0	0	0	0	0.0	cell-substrate junction assembly
BP	GO:0030179	8	6	0.0	0.0	0.0	0.0	0	0	0	0.0	Notch signaling pathway
BP	GO:0048124	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	maternal specification of dorsal/ventral axis, oocyte, germ-line encoded
BP	GO:0048126	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	oocyte nucleus migration involved in oocyte dorsal/ventral axis specification
BP	GO:0048128	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	oocyte nucleus migration involved in oocyte dorsal/ventral axis specification
BP	GO:0030722	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	oocyte nucleus migration involved in oocyte dorsal/ventral axis specification
BP	GO:0008102	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	oocyte nucleus migration involved in oocyte dorsal/ventral axis specification
BP	GO:0048125	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	maternal specification of dorsal/ventral axis, oocyte, soma encoded
BP	GO:0007326	2	6	0.0	0.0	0.0	0.0	0	0	0	0.0	peptide pheromone maturation
BP	GO:0046613	2	6	0.0	0.0	0.0	0.0	0	0	0	0.0	peptide pheromone maturation
BP	GO:0007324	2	6	0.0	0.0	0.0	0.0	0	0	0	0.0	peptide pheromone maturation
BP	GO:0016542	6	6	0.0	0.0	0.0	0.0	0	0	0	0.0	male courtship behavior
BP	GO:1990613	1	6	0.0	0.0	0.0	0.0	0	0	0	0.0	mitochondrial fusion
MF	GO:0045153	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	ubiquinol-cytochrome-c reductase activity
MF	GO:0045154	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	ubiquinol-cytochrome-c reductase activity
BP	GO:0009241	94	6	0.0	0.0	0.0	0.0	0	0	0	0.0	isoprenoid biosynthetic process
BP	GO:0016097	64	6	0.0	0.0	0.0	0.0	0	0	0	0.0	isoprenoid catabolic process
BP	GO:0045788	26	6	0.0	0.0	0.0	0.0	0	0	0	0.0	regulation of cell shape
BP	GO:0045789	26	6	0.0	0.0	0.0	0.0	0	0	0	0.0	regulation of cell shape
MF	GO:0022833	7	6	0.0	0.0	0.0	0.0	0	0	0	0.0	mechanosensitive monoatomic ion channel activity
MF	GO:0000043	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	4-hydroxybenzoate octaprenyltransferase activity
MF	GO:0048044	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	4-hydroxybenzoate octaprenyltransferase activity
MF	GO:0048043	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	4-hydroxybenzoate octaprenyltransferase activity
MF	GO:0016983	17	6	0.0	0.0	0.0	0.0	0	0	0	0.0	beta-glucosidase activity
MF	GO:0001728	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	sphinganine kinase activity
MF	GO:0008491	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	arsenite secondary active transmembrane transporter activity
MF	GO:0019188	3	6	0.0	0.0	0.0	0.0	0	0	0	0.0	sucrose transmembrane transporter activity
BP	GO:0007226	7	6	0.0	0.0	0.0	0.0	0	0	0	0.0	regulation of smoothened signaling pathway
BP	GO:0043109	7	6	0.0	0.0	0.0	0.0	0	0	0	0.0	regulation of smoothened signaling pathway
BP	GO:0006773	1	6	0.0	0.0	0.0	0.0	0	0	0	0.0	pyridoxine metabolic process
CC	GO:0016588	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	CHRAC
MF	GO:0043788	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	cardiolipin synthase activity
MF	GO:0043753	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	cobinamide phosphate guanylyltransferase activity
MF	GO:0010300	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	long-chain fatty acid [acyl-carrier-protein] ligase activity
MF	GO:1990163	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	four-way junction helicase activity
MF	GO:0008827	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	cytochrome bo3 ubiquinol oxidase activity
BP	GO:0051855	3	6	0.0	0.0	0.0	0.0	0	0	0	0.0	detection of symbiont
BP	GO:0048409	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	flower development
BP	GO:0035468	229	6	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of signal transduction
BP	GO:0035467	269	6	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of signal transduction
MF	GO:1990886	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	3,4-dihydroxy-5-polyprenylbenzoic acid O-methyltransferase activity
BP	GO:0012503	2	6	0.0	0.0	0.0	0.0	0	0	0	0.0	induction of programmed cell death
CC	GO:0009520	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	monolayer-surrounded lipid storage body
BP	GO:0014024	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	primary neural tube formation
BP	GO:0014026	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	secondary neural tube formation
BP	GO:0014027	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	secondary neural tube formation
MF	GO:0004393	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	[heparan sulfate]-glucosamine N-sulfotransferase activity
MF	GO:0015022	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	[heparan sulfate]-glucosamine N-sulfotransferase activity
MF	GO:0051910	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	[heparan sulfate]-glucosamine N-sulfotransferase activity
BP	GO:0015831	122	6	0.0	0.0	0.0	0.0	0	0	0	0.0	protein transport
MF	GO:0015388	44	6	0.0	0.0	0.0	0.0	0	0	0	0.0	potassium ion transmembrane transporter activity
MF	GO:0022817	44	6	0.0	0.0	0.0	0.0	0	0	0	0.0	potassium ion transmembrane transporter activity
MF	GO:0022816	85	6	0.0	0.0	0.0	0.0	0	0	0	0.0	sodium ion transmembrane transporter activity
MF	GO:0019189	2	6	0.0	0.0	0.0	0.0	0	0	0	0.0	lactose transmembrane transporter activity
MF	GO:0005286	14	6	0.0	0.0	0.0	0.0	0	0	0	0.0	basic amino acid transmembrane transporter activity
MF	GO:0015326	14	6	0.0	0.0	0.0	0.0	0	0	0	0.0	basic amino acid transmembrane transporter activity
MF	GO:1901603	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	biotin transmembrane transporter activity
MF	GO:0015246	7	6	0.0	0.0	0.0	0.0	0	0	0	0.0	fatty acid transmembrane transporter activity
MF	GO:0015659	1	6	0.0	0.0	0.0	0.0	0	0	0	0.0	formate transmembrane transporter activity
MF	GO:0015584	3	6	0.0	0.0	0.0	0.0	0	0	0	0.0	trehalose transmembrane transporter activity
MF	GO:1901240	4	6	0.0	0.0	0.0	0.0	0	0	0	0.0	branched-chain amino acid transmembrane transporter activity
BP	GO:0015921	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	lipopolysaccharide transport
BP	GO:0009598	1	6	0.0	0.0	0.0	0.0	0	0	0	0.0	detection of bacterium
BP	GO:0009681	1	6	0.0	0.0	0.0	0.0	0	0	0	0.0	detection of bacterium
BP	GO:0009599	2	6	0.0	0.0	0.0	0.0	0	0	0	0.0	detection of fungus
BP	GO:0016047	2	6	0.0	0.0	0.0	0.0	0	0	0	0.0	detection of fungus
BP	GO:0007222	49	6	0.0	0.0	0.0	0.0	0	0	0	0.0	Wnt signaling pathway
BP	GO:0016141	31	6	0.0	0.0	0.0	0.0	0	0	0	0.0	glycoside biosynthetic process
BP	GO:0016142	16	6	0.0	0.0	0.0	0.0	0	0	0	0.0	glycoside catabolic process
MF	GO:0016253	1	6	0.0	0.0	0.0	0.0	0	0	0	0.0	protein N-acetylglucosaminyltransferase activity
BP	GO:0051605	36	6	0.0	0.0	0.0	0.0	0	0	0	0.0	protein processing
CC	GO:0008221	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	sarcoplasmic reticulum
BP	GO:0019130	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	protein arginylation
MF	GO:0016955	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	chloride peroxidase activity
MF	GO:0016956	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	chloride peroxidase activity
MF	GO:0016958	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	chloride peroxidase activity
MF	GO:0016957	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	chloride peroxidase activity
MF	GO:0080039	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	xyloglucan:xyloglucosyl transferase activity
MF	GO:0004981	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	G protein-coupled acetylcholine receptor activity
MF	GO:0035258	10	6	0.0	0.0	0.0	0.0	0	0	0	0.0	nuclear receptor binding
MF	GO:0035257	10	6	0.0	0.0	0.0	0.0	0	0	0	0.0	nuclear receptor binding
MF	GO:0017097	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	acetylserotonin O-methyltransferase activity
MF	GO:0050601	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	acyl-CoA delta11-(Z)-desaturase activity
MF	GO:0043142	1	6	0.0	0.0	0.0	0.0	0	0	0	0.0	single-stranded DNA helicase activity
BP	GO:0018346	5	6	0.0	0.0	0.0	0.0	0	0	0	0.0	protein prenylation
BP	GO:0039650	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	suppression by virus of host apoptotic process
BP	GO:0039651	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	induction by virus of host apoptotic process
BP	GO:0060139	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	induction by virus of host apoptotic process
BP	GO:0075706	1	6	0.0	0.0	0.0	0.0	0	0	0	0.0	fusion of virus membrane with host plasma membrane
BP	GO:0048118	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	pole plasm mitochondrial lrRNA localization
BP	GO:0048119	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	pole plasm mitochondrial srRNA localization
BP	GO:0007544	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	female germ-line sex determination
MF	GO:0019190	1	6	0.0	0.0	0.0	0.0	0	0	0	0.0	cellobiose transmembrane transporter activity
BP	GO:0006632	45	6	0.0	0.0	0.0	0.0	0	0	0	0.0	regulation of fatty acid metabolic process
BP	GO:0031196	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	vibriobactin biosynthetic process
BP	GO:0031195	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	vibriobactin biosynthetic process
MF	GO:0019945	2	6	0.0	0.0	0.0	0.0	0	0	0	0.0	NEDD8 transferase activity
MF	GO:0016976	2	6	0.0	0.0	0.0	0.0	0	0	0	0.0	NEDD8 transferase activity
MF	GO:0042295	2	6	0.0	0.0	0.0	0.0	0	0	0	0.0	NEDD8 transferase activity
MF	GO:0019949	3	6	0.0	0.0	0.0	0.0	0	0	0	0.0	SUMO transferase activity
MF	GO:0016930	3	6	0.0	0.0	0.0	0.0	0	0	0	0.0	SUMO transferase activity
MF	GO:0019868	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	sodium channel inhibitor activity
MF	GO:0019913	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	cyclin-dependent protein kinase activating kinase activity
BP	GO:0043706	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	adhesion of symbiont to microvasculature
BP	GO:0021857	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	gonadotrophin-releasing hormone neuronal migration to the hypothalamus
CC	GO:0030871	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	cytosolic ribosome
CC	GO:0009281	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	cytosolic ribosome
CC	GO:0005830	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	cytosolic ribosome
BP	GO:0070838	122	6	0.0	0.0	0.0	0.0	0	0	0	0.0	metal ion transport
BP	GO:0070839	122	6	0.0	0.0	0.0	0.0	0	0	0	0.0	metal ion transport
BP	GO:0017079	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	intracellular potassium ion homeostasis
BP	GO:0046650	53	6	0.0	0.0	0.0	0.0	0	0	0	0.0	lymphocyte differentiation
BP	GO:0008590	45	6	0.0	0.0	0.0	0.0	0	0	0	0.0	regulation of Wnt signaling pathway
BP	GO:0000068	6	6	0.0	0.0	0.0	0.0	0	0	0	0.0	chromosome condensation
MF	GO:0018709	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	tetrahydromethanopterin S-methyltransferase activity
MF	GO:0018714	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	formylmethanofuran-tetrahydromethanopterin N-formyltransferase activity
BP	GO:0097724	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	flagellated sperm motility
BP	GO:1905419	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	flagellated sperm motility
BP	GO:0031046	1	6	0.0	0.0	0.0	0.0	0	0	0	0.0	spindle pole body duplication
BP	GO:0007103	1	6	0.0	0.0	0.0	0.0	0	0	0	0.0	spindle pole body duplication
BP	GO:0055084	0	6	0.0	0.0	0.0	0.0	0	0	0	0.0	myxococcal fruiting body development
